tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2011-451,Doha,Hard,32.0,250,O,2011-01-03,2.0,L797,,,Lukas Lacko,R,188.0,SVK,23.168,89.0,578.0,R750,,,Pere Riba,R,183.0,ESP,22.741,72.0,672.0,5-7 7-6(7) 7-6(4),3,R32,157.0,12.0,4.0,123.0,69.0,54.0,32.0,18.0,5.0,7.0,19.0,7.0,134.0,73.0,58.0,31.0,18.0,4.0,5.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,3.0,V564,,Q,Antonio Veic,R,180.0,CRO,22.875,191.0,277.0,SG01,,WC,Sherif Sabry,U,,EGY,24.348,586.0,39.0,3-6 7-5 6-0,3,R32,125.0,1.0,2.0,81.0,54.0,38.0,11.0,13.0,5.0,9.0,1.0,1.0,90.0,47.0,28.0,21.0,14.0,5.0,12.0,2011.csv,False,False,False,False,True
2011-891,Chennai,Hard,32.0,250,O,2011-01-03,1.0,BA47,1.0,,Tomas Berdych,R,196.0,CZE,25.295,6.0,3955.0,G717,,,Fred Gil,R,173.0,POR,25.78,101.0,551.0,6-0 6-1,3,R32,45.0,4.0,1.0,32.0,22.0,20.0,8.0,7.0,0.0,0.0,0.0,1.0,33.0,25.0,10.0,0.0,6.0,1.0,6.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,5.0,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,F510,,,Fabio Fognini,R,178.0,ITA,23.614,55.0,855.0,6-1 6-4,3,R32,64.0,6.0,1.0,46.0,29.0,24.0,12.0,9.0,0.0,0.0,2.0,1.0,47.0,31.0,18.0,8.0,8.0,2.0,5.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,6.0,N289,,,Jarkko Nieminen,L,185.0,FIN,29.448,39.0,1062.0,P701,,,Michal Przysiezny,R,185.0,POL,26.88,86.0,590.0,6-2 3-6 6-3,3,R32,123.0,7.0,2.0,63.0,37.0,31.0,18.0,13.0,1.0,2.0,7.0,1.0,110.0,72.0,47.0,15.0,13.0,11.0,14.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,7.0,K336,,,Ivo Karlovic,R,211.0,CRO,31.847,73.0,670.0,R685,,Q,Lukas Rosol,R,193.0,CZE,25.446,164.0,328.0,7-6(5) 7-6(7),3,R32,113.0,23.0,1.0,90.0,65.0,54.0,11.0,12.0,7.0,7.0,10.0,2.0,91.0,51.0,40.0,25.0,12.0,5.0,5.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,8.0,K435,8.0,,Philipp Kohlschreiber,R,178.0,GER,27.217,34.0,1215.0,SA93,,,Andreas Seppi,R,191.0,ITA,26.867,52.0,900.0,6-2 6-4,3,R32,78.0,3.0,2.0,55.0,33.0,24.0,16.0,9.0,2.0,2.0,4.0,2.0,57.0,32.0,20.0,15.0,9.0,2.0,5.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,9.0,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.584,33.0,1275.0,K926,,,Mikhail Kukushkin,R,183.0,KAZ,23.023,59.0,819.0,6-1 7-6(1),3,R32,90.0,0.0,3.0,73.0,37.0,25.0,20.0,10.0,4.0,6.0,3.0,1.0,56.0,34.0,19.0,9.0,9.0,0.0,4.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,10.0,ME89,,,Illya Marchenko,R,185.0,UKR,23.321,81.0,613.0,Z168,,,Mischa Zverev,L,191.0,GER,23.368,82.0,611.0,7-6(4) 6-4,3,R32,113.0,1.0,5.0,83.0,49.0,34.0,18.0,11.0,4.0,6.0,3.0,1.0,77.0,49.0,28.0,16.0,11.0,8.0,11.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,11.0,BC11,,WC,Sergei Bubka,R,188.0,UKR,23.896,320.0,137.0,G676,,,Daniel Gimeno-Traver,R,183.0,ESP,25.407,56.0,844.0,6-0 6-3,3,R32,54.0,10.0,0.0,43.0,32.0,26.0,7.0,8.0,0.0,0.0,1.0,1.0,45.0,27.0,17.0,5.0,7.0,2.0,6.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,12.0,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,R383,,,Ruben Ramirez Hidalgo,R,183.0,ESP,32.991,77.0,638.0,6-2 6-0,3,R32,59.0,10.0,1.0,36.0,25.0,23.0,5.0,7.0,0.0,0.0,2.0,1.0,45.0,27.0,13.0,7.0,7.0,4.0,9.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,13.0,T840,6.0,,Viktor Troicki,R,193.0,SRB,24.895,28.0,1430.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,24.991,46.0,945.0,6-4 7-5,3,R32,78.0,5.0,0.0,54.0,34.0,27.0,17.0,11.0,0.0,0.0,1.0,0.0,58.0,41.0,27.0,12.0,11.0,1.0,3.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,14.0,G681,,,Teymuraz Gabashvili,R,185.0,GEO,25.615,80.0,615.0,S636,,,Rainer Schuettler,R,180.0,GER,34.691,84.0,597.0,6-4 7-6(2),3,R32,115.0,3.0,1.0,81.0,45.0,32.0,21.0,11.0,4.0,5.0,6.0,0.0,74.0,50.0,31.0,13.0,11.0,7.0,9.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,15.0,C582,,Q,Marco Chiudinelli,R,185.0,SUI,29.314,117.0,485.0,E655,,WC,Reda El Amrani,R,185.0,MAR,22.626,217.0,227.0,3-6 7-6(3) 6-3,3,R32,133.0,5.0,1.0,101.0,69.0,49.0,22.0,16.0,6.0,8.0,14.0,5.0,92.0,54.0,40.0,20.0,14.0,10.0,11.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,4.0,G858,5.0,,Ernests Gulbis,R,191.0,LAT,22.344,24.0,1505.0,H528,,,Victor Hanescu,R,198.0,ROU,29.454,51.0,915.0,6-3 7-6(6),3,R32,91.0,11.0,2.0,63.0,41.0,31.0,13.0,11.0,0.0,2.0,6.0,0.0,67.0,51.0,33.0,8.0,10.0,1.0,4.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,17.0,N409,1.0,,Rafael Nadal,L,185.0,ESP,24.586,1.0,12450.0,L797,,,Lukas Lacko,R,188.0,SVK,23.168,89.0,578.0,7-6(3) 0-6 6-3,3,R16,138.0,9.0,4.0,93.0,60.0,38.0,13.0,13.0,9.0,14.0,8.0,3.0,91.0,56.0,36.0,16.0,14.0,5.0,9.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,16.0,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,SJ63,,Q,Thomas Schoorel,L,203.0,NED,21.739,168.0,319.0,7-6(3) 6-3,3,R32,79.0,13.0,0.0,70.0,46.0,37.0,16.0,11.0,6.0,6.0,4.0,2.0,66.0,43.0,30.0,12.0,10.0,1.0,2.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,30.0,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,6-3 7-6(2),3,SF,85.0,3.0,0.0,60.0,40.0,33.0,16.0,11.0,0.0,0.0,3.0,1.0,68.0,46.0,29.0,14.0,10.0,2.0,3.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,28.0,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,T840,6.0,,Viktor Troicki,R,193.0,SRB,24.895,28.0,1430.0,6-2 6-2,3,QF,65.0,0.0,0.0,43.0,30.0,24.0,8.0,8.0,0.0,0.0,5.0,3.0,64.0,38.0,21.0,11.0,8.0,12.0,16.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,27.0,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.584,33.0,1275.0,7-6(4) 7-6(9),3,QF,111.0,11.0,1.0,88.0,58.0,49.0,14.0,12.0,4.0,6.0,2.0,6.0,74.0,51.0,39.0,14.0,12.0,0.0,2.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,26.0,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,K336,,,Ivo Karlovic,R,211.0,CRO,31.847,73.0,670.0,6-3 7-5,3,QF,76.0,2.0,2.0,64.0,52.0,40.0,6.0,11.0,2.0,2.0,14.0,3.0,53.0,38.0,29.0,6.0,10.0,1.0,3.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,25.0,N409,1.0,,Rafael Nadal,L,185.0,ESP,24.586,1.0,12450.0,G858,5.0,,Ernests Gulbis,R,191.0,LAT,22.344,24.0,1505.0,7-6(3) 6-3,3,QF,111.0,4.0,1.0,61.0,37.0,29.0,16.0,10.0,5.0,6.0,12.0,2.0,79.0,53.0,36.0,10.0,11.0,3.0,6.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,29.0,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,N409,1.0,,Rafael Nadal,L,185.0,ESP,24.586,1.0,12450.0,6-3 6-2,3,SF,85.0,5.0,2.0,56.0,37.0,26.0,9.0,9.0,7.0,9.0,1.0,1.0,58.0,39.0,19.0,8.0,8.0,5.0,10.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,23.0,T840,6.0,,Viktor Troicki,R,193.0,SRB,24.895,28.0,1430.0,G681,,,Teymuraz Gabashvili,R,185.0,GEO,25.615,80.0,615.0,6-3 6-1,3,R16,50.0,17.0,0.0,40.0,31.0,29.0,3.0,8.0,0.0,0.0,2.0,1.0,38.0,23.0,13.0,6.0,8.0,1.0,5.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,22.0,T786,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,25.714,13.0,2345.0,BC11,,WC,Sergei Bubka,R,188.0,UKR,23.896,320.0,137.0,6-2 6-4,3,R16,75.0,10.0,2.0,48.0,35.0,31.0,6.0,9.0,1.0,1.0,7.0,2.0,70.0,46.0,31.0,8.0,9.0,5.0,8.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,21.0,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.584,33.0,1275.0,ME89,,,Illya Marchenko,R,185.0,UKR,23.321,81.0,613.0,6-1 6-4,3,R16,83.0,4.0,2.0,54.0,37.0,31.0,8.0,9.0,1.0,1.0,5.0,4.0,51.0,26.0,17.0,11.0,8.0,1.0,4.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,20.0,K336,,,Ivo Karlovic,R,211.0,CRO,31.847,73.0,670.0,K435,8.0,,Philipp Kohlschreiber,R,178.0,GER,27.217,34.0,1215.0,7-6(5) 6-7(4) 7-6(2),3,R16,169.0,28.0,2.0,128.0,85.0,68.0,26.0,18.0,3.0,3.0,15.0,2.0,113.0,78.0,63.0,22.0,18.0,0.0,0.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,19.0,D402,4.0,,Nikolay Davydenko,R,178.0,RUS,29.588,22.0,1655.0,N289,,,Jarkko Nieminen,L,185.0,FIN,29.448,39.0,1062.0,6-4 7-5,3,R16,95.0,4.0,5.0,76.0,45.0,33.0,13.0,11.0,5.0,7.0,4.0,2.0,63.0,37.0,25.0,9.0,11.0,4.0,8.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,24.0,F324,2.0,,Roger Federer,R,185.0,SUI,29.405,2.0,9145.0,C582,,Q,Marco Chiudinelli,R,185.0,SUI,29.314,117.0,485.0,7-6(5) 7-5,3,R16,108.0,7.0,1.0,67.0,43.0,33.0,17.0,12.0,0.0,1.0,1.0,2.0,84.0,52.0,36.0,14.0,12.0,3.0,5.0,2011.csv,False,False,False,False,True
2011-451,Doha,Hard,32.0,250,O,2011-01-03,18.0,G858,5.0,,Ernests Gulbis,R,191.0,LAT,22.344,24.0,1505.0,V564,,Q,Antonio Veic,R,180.0,CRO,22.875,191.0,277.0,6-3 6-1,3,R16,49.0,10.0,1.0,38.0,31.0,28.0,5.0,8.0,0.0,0.0,4.0,3.0,51.0,30.0,19.0,7.0,8.0,5.0,9.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,13.0,D801,,,Alexandr Dolgopolov,R,180.0,UKR,22.174,49.0,928.0,Q927,1.0,,Sam Querrey,R,198.0,USA,23.261,18.0,1860.0,6-4 6-3,3,R16,62.0,7.0,2.0,50.0,26.0,21.0,14.0,9.0,1.0,2.0,4.0,5.0,70.0,42.0,26.0,11.0,10.0,6.0,10.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,12.0,S843,,,Potito Starace,R,188.0,ITA,29.492,47.0,945.0,B747,,,Julien Benneteau,R,185.0,FRA,29.057,43.0,965.0,6-7(6) 6-3 6-4,3,R32,140.0,3.0,2.0,98.0,68.0,40.0,20.0,16.0,2.0,6.0,4.0,4.0,95.0,50.0,33.0,18.0,15.0,2.0,8.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,11.0,MB02,,,Florian Mayer,R,191.0,GER,27.266,37.0,1073.0,W503,,WC,James Ward,R,188.0,GBR,23.918,207.0,241.0,7-5 6-0,3,R32,70.0,0.0,0.0,49.0,33.0,25.0,9.0,9.0,2.0,3.0,3.0,5.0,66.0,39.0,21.0,11.0,9.0,3.0,8.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,10.0,D683,,WC,Juan Martin del Potro,R,198.0,ARG,22.297,259.0,180.0,L397,6.0,,Feliciano Lopez,L,188.0,ESP,29.306,32.0,1310.0,6-7(5) 7-6(9) 7-6(3),3,R32,200.0,21.0,7.0,148.0,85.0,68.0,33.0,18.0,7.0,8.0,20.0,3.0,124.0,66.0,50.0,33.0,18.0,2.0,3.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,7.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,24.564,29.0,1385.0,E690,,WC,Matthew Ebden,R,188.0,AUS,23.124,185.0,288.0,6-4 6-3,3,R32,71.0,11.0,1.0,58.0,41.0,33.0,10.0,10.0,2.0,2.0,3.0,0.0,56.0,27.0,17.0,16.0,9.0,5.0,7.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,8.0,SA93,,,Andreas Seppi,R,191.0,ITA,26.886,53.0,900.0,I165,,,Denis Istomin,R,185.0,UZB,24.342,40.0,1031.0,6-1 6-0,3,R32,51.0,4.0,1.0,45.0,27.0,19.0,12.0,7.0,1.0,1.0,2.0,1.0,44.0,32.0,14.0,4.0,6.0,4.0,9.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,6.0,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.603,33.0,1300.0,G621,,Q,Chris Guccione,L,201.0,AUS,25.448,376.0,108.0,7-6(5) 7-5,3,R32,110.0,8.0,5.0,86.0,55.0,40.0,18.0,12.0,4.0,4.0,13.0,3.0,103.0,69.0,51.0,13.0,12.0,13.0,14.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,5.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,25.01,50.0,925.0,B896,,,Benjamin Becker,R,178.0,GER,29.569,55.0,870.0,7-6(3) 7-6(6),3,R32,105.0,8.0,1.0,80.0,52.0,38.0,17.0,12.0,4.0,6.0,6.0,4.0,94.0,60.0,39.0,19.0,12.0,6.0,8.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,14.0,SD32,,,Gilles Simon,R,183.0,FRA,26.037,41.0,1005.0,G717,,Q,Fred Gil,R,173.0,POR,25.799,102.0,551.0,6-1 6-3,3,R16,66.0,4.0,2.0,42.0,23.0,15.0,13.0,8.0,0.0,2.0,0.0,1.0,56.0,28.0,15.0,8.0,8.0,4.0,10.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,4.0,A511,,Q,Igor Andreev,R,185.0,RUS,27.493,79.0,622.0,CA12,,,Jeremy Chardy,R,188.0,FRA,23.91,44.0,960.0,6-2 6-4,3,R32,72.0,4.0,4.0,56.0,33.0,28.0,11.0,9.0,4.0,5.0,3.0,6.0,55.0,26.0,18.0,12.0,9.0,4.0,8.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,9.0,C514,,,Juan Ignacio Chela,R,191.0,ARG,31.365,38.0,1070.0,S694,,,Radek Stepanek,R,185.0,CZE,32.12,65.0,735.0,4-6 6-0 6-3,3,R32,119.0,5.0,1.0,88.0,57.0,39.0,18.0,13.0,7.0,9.0,3.0,2.0,71.0,39.0,25.0,14.0,12.0,3.0,8.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,15.0,G858,3.0,,Ernests Gulbis,R,191.0,LAT,22.363,24.0,1505.0,A511,,Q,Igor Andreev,R,185.0,RUS,27.493,79.0,622.0,2-6 6-4 6-3,3,R16,140.0,17.0,5.0,79.0,45.0,37.0,18.0,14.0,1.0,3.0,6.0,5.0,101.0,60.0,42.0,20.0,13.0,10.0,12.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,22.0,G858,3.0,,Ernests Gulbis,R,191.0,LAT,22.363,24.0,1505.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,25.01,50.0,925.0,6-4 6-4,3,QF,93.0,3.0,4.0,74.0,45.0,32.0,16.0,10.0,5.0,6.0,5.0,1.0,61.0,37.0,22.0,15.0,10.0,4.0,7.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,17.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,24.564,29.0,1385.0,SA93,,,Andreas Seppi,R,191.0,ITA,26.886,53.0,900.0,3-6 7-5 6-4,3,R16,125.0,10.0,3.0,90.0,62.0,45.0,16.0,16.0,1.0,3.0,8.0,3.0,103.0,59.0,45.0,21.0,15.0,8.0,10.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,18.0,T840,4.0,,Viktor Troicki,R,193.0,SRB,24.914,30.0,1385.0,C514,,,Juan Ignacio Chela,R,191.0,ARG,31.365,38.0,1070.0,6-2 6-3,3,R16,84.0,8.0,0.0,45.0,29.0,24.0,11.0,8.0,3.0,3.0,1.0,3.0,82.0,45.0,25.0,17.0,9.0,7.0,11.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,19.0,MB02,,,Florian Mayer,R,191.0,GER,27.266,37.0,1073.0,D683,,WC,Juan Martin del Potro,R,198.0,ARG,22.297,259.0,180.0,6-2 7-5,3,R16,74.0,10.0,2.0,49.0,35.0,29.0,11.0,10.0,0.0,0.0,4.0,3.0,58.0,26.0,19.0,16.0,10.0,1.0,4.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,20.0,S843,,,Potito Starace,R,188.0,ITA,29.492,47.0,945.0,K540,,LL,Lukasz Kubot,R,191.0,POL,28.654,72.0,670.0,7-6(5) 2-6 6-3,3,R16,132.0,7.0,1.0,102.0,74.0,48.0,15.0,15.0,7.0,11.0,10.0,7.0,83.0,49.0,37.0,16.0,14.0,4.0,7.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,21.0,SD32,,,Gilles Simon,R,183.0,FRA,26.037,41.0,1005.0,D801,,,Alexandr Dolgopolov,R,180.0,UKR,22.174,49.0,928.0,6-4 6-3,3,QF,76.0,3.0,2.0,58.0,33.0,27.0,16.0,10.0,2.0,2.0,4.0,1.0,58.0,32.0,22.0,13.0,9.0,3.0,5.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,23.0,T840,4.0,,Viktor Troicki,R,193.0,SRB,24.914,30.0,1385.0,G628,5.0,,Richard Gasquet,R,183.0,FRA,24.564,29.0,1385.0,6-4 6-4,3,QF,77.0,8.0,1.0,62.0,33.0,26.0,15.0,10.0,3.0,4.0,3.0,1.0,56.0,37.0,24.0,10.0,10.0,2.0,5.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,24.0,MB02,,,Florian Mayer,R,191.0,GER,27.266,37.0,1073.0,S843,,,Potito Starace,R,188.0,ITA,29.492,47.0,945.0,6-4 6-1,3,QF,65.0,3.0,0.0,47.0,30.0,23.0,9.0,9.0,2.0,4.0,0.0,1.0,56.0,33.0,17.0,8.0,8.0,1.0,6.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,25.0,SD32,,,Gilles Simon,R,183.0,FRA,26.037,41.0,1005.0,G858,3.0,,Ernests Gulbis,R,191.0,LAT,22.363,24.0,1505.0,7-6(1) 6-0,3,SF,73.0,2.0,4.0,58.0,31.0,24.0,16.0,9.0,1.0,2.0,3.0,4.0,48.0,28.0,17.0,5.0,9.0,0.0,4.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,26.0,T840,4.0,,Viktor Troicki,R,193.0,SRB,24.914,30.0,1385.0,MB02,,,Florian Mayer,R,191.0,GER,27.266,37.0,1073.0,6-4 7-6(4),3,SF,84.0,13.0,4.0,69.0,36.0,32.0,12.0,11.0,2.0,5.0,2.0,1.0,73.0,51.0,27.0,15.0,11.0,4.0,8.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,27.0,SD32,,,Gilles Simon,R,183.0,FRA,26.037,41.0,1005.0,T840,4.0,,Viktor Troicki,R,193.0,SRB,24.914,30.0,1385.0,7-5 7-6(4),3,F,119.0,3.0,2.0,86.0,46.0,25.0,22.0,12.0,3.0,7.0,5.0,3.0,82.0,42.0,30.0,13.0,12.0,8.0,13.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,3.0,SD32,,,Gilles Simon,R,183.0,FRA,26.037,41.0,1005.0,L575,8.0,,Yen-Hsun Lu,R,180.0,TPE,27.409,35.0,1141.0,6-0 6-3,3,R32,57.0,4.0,0.0,38.0,26.0,23.0,9.0,8.0,0.0,0.0,0.0,1.0,47.0,28.0,16.0,7.0,7.0,4.0,8.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,16.0,SC77,,,Sergiy Stakhovsky,R,193.0,UKR,25.01,50.0,925.0,G476,7.0,,Guillermo Garcia-Lopez,R,185.0,ESP,27.603,33.0,1300.0,6-3 6-4,3,R16,65.0,8.0,0.0,48.0,35.0,31.0,9.0,10.0,0.0,0.0,2.0,4.0,58.0,30.0,22.0,13.0,9.0,3.0,5.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,2.0,G717,,Q,Fred Gil,R,173.0,POR,25.799,102.0,551.0,N289,,,Jarkko Nieminen,L,185.0,FIN,29.467,39.0,1062.0,6-2 RET,3,R32,32.0,1.0,0.0,26.0,19.0,14.0,4.0,4.0,4.0,4.0,0.0,0.0,20.0,12.0,6.0,5.0,4.0,0.0,2.0,2011.csv,True,False,False,False,True
2011-301,Auckland,Hard,28.0,250,O,2011-01-10,22.0,G725,,,Santiago Giraldo,R,188.0,COL,23.121,64.0,785.0,BD20,7.0,,Thomaz Bellucci,L,188.0,BRA,23.031,31.0,1355.0,6-2 6-4,3,QF,78.0,5.0,0.0,56.0,37.0,26.0,11.0,9.0,1.0,2.0,3.0,2.0,49.0,32.0,18.0,8.0,9.0,2.0,6.0,2011.csv,False,False,False,False,True
2011-301,Auckland,Hard,28.0,250,O,2011-01-10,27.0,F401,1.0,,David Ferrer,R,175.0,ESP,28.775,7.0,3735.0,N301,6.0,,David Nalbandian,R,180.0,ARG,29.024,27.0,1480.0,6-3 6-2,3,F,69.0,2.0,1.0,56.0,41.0,30.0,10.0,9.0,3.0,3.0,2.0,0.0,49.0,29.0,15.0,12.0,8.0,2.0,5.0,2011.csv,False,False,False,False,True
2011-338,Sydney,Hard,28.0,250,O,2011-01-10,1.0,D801,,,Alexandr Dolgopolov,R,180.0,UKR,22.174,49.0,928.0,TA46,,Q,Bernard Tomic,R,196.0,AUS,18.22,209.0,239.0,6-7(3) 6-1 6-2,3,R32,85.0,22.0,1.0,83.0,45.0,36.0,28.0,14.0,5.0,5.0,4.0,5.0,81.0,55.0,38.0,11.0,13.0,1.0,5.0,2011.csv,False,False,False,False,True
2011-301,Auckland,Hard,28.0,250,O,2011-01-10,1.0,K839,,,Tobias Kamke,R,178.0,GER,24.641,67.0,724.0,R750,,Q,Pere Riba,R,183.0,ESP,22.76,71.0,672.0,6-3 6-4,3,R32,66.0,3.0,3.0,60.0,33.0,25.0,15.0,10.0,4.0,6.0,2.0,0.0,45.0,21.0,13.0,11.0,9.0,2.0,6.0,2011.csv,False,False,False,False,True
2011-301,Auckland,Hard,28.0,250,O,2011-01-10,2.0,G710,,,Marcel Granollers,R,191.0,ESP,24.747,42.0,993.0,R483,,Q,Bobby Reynolds,R,183.0,USA,28.485,164.0,333.0,6-4 6-3,3,R32,102.0,3.0,2.0,59.0,32.0,24.0,17.0,10.0,1.0,2.0,6.0,3.0,77.0,46.0,31.0,11.0,9.0,10.0,13.0,2011.csv,False,False,False,False,True
2011-301,Auckland,Hard,28.0,250,O,2011-01-10,3.0,K435,8.0,,Philipp Kohlschreiber,R,178.0,GER,27.236,34.0,1215.0,B884,,,Carlos Berlocq,R,183.0,ARG,27.934,66.0,725.0,2-6 6-3 6-1,3,R32,102.0,6.0,5.0,75.0,40.0,26.0,20.0,12.0,6.0,8.0,5.0,1.0,67.0,42.0,24.0,16.0,12.0,6.0,10.0,2011.csv,False,False,False,False,True
