tourney_id,tourney_name,surface,draw_size,tourney_level,indoor,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,source_file,retired,defaulted,winner_unranked,loser_unranked,has_serve_stats
2011-702,Sydney,Hard,30,P,,2011-01-10,12,201458.0,7.0,,Victoria Azarenka,R,180.0,BLR,21.446,10.0,4235.0,201505.0,,Q,Kate Makarova,L,178.0,RUS,22.593,49.0,1191.0,2-6 6-2 6-4,3,R32,,0.0,5.0,98.0,69.0,41.0,10.0,,6.0,11.0,2.0,3.0,117.0,68.0,41.0,19.0,,10.0,16.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,8,201515.0,,,Alisa Kleybanova,R,181.0,RUS,21.49,26.0,2250.0,201212.0,5.0,,Francesca Schiavone,R,166.0,ITA,30.55,7.0,4835.0,6-7(5) 6-1 6-2,3,R32,,7.0,5.0,88.0,49.0,33.0,27.0,,3.0,5.0,10.0,9.0,94.0,59.0,37.0,14.0,,7.0,13.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,2,201320.0,,,Svetlana Kuznetsova,R,174.0,RUS,25.539,25.0,2250.0,200120.0,,WC,Jelena Dokic,R,175.0,AUS,27.749,130.0,514.0,6-2 6-2,3,R32,,2.0,4.0,54.0,36.0,27.0,9.0,,4.0,4.0,3.0,7.0,51.0,23.0,16.0,9.0,,3.0,7.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,6,201355.0,,,Flavia Pennetta,R,172.0,ITA,28.874,24.0,2355.0,201556.0,,Q,Lucie Hradecka,R,177.0,CZE,25.64,110.0,636.0,6-4 6-3,3,R32,,7.0,4.0,56.0,31.0,25.0,12.0,,2.0,3.0,4.0,5.0,75.0,38.0,25.0,15.0,,8.0,12.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,5,201587.0,,Q,Bojana Jovanovski,R,175.0,SRB,19.028,77.0,837.0,201466.0,,,Kaia Kanepi,R,181.0,EST,25.586,22.0,2460.0,6-4 6-4,3,R32,,0.0,4.0,83.0,51.0,35.0,14.0,,9.0,11.0,5.0,5.0,73.0,41.0,25.0,13.0,,9.0,13.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,4,201431.0,,,Aravane Rezai,R,165.0,FRA,23.828,19.0,2575.0,201347.0,6.0,,Jelena Jankovic,R,177.0,SRB,25.865,8.0,4445.0,7-5 2-6 6-3,3,R32,,2.0,11.0,114.0,71.0,42.0,16.0,,8.0,15.0,2.0,7.0,81.0,49.0,29.0,12.0,,4.0,11.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,3,201325.0,4.0,,Samantha Stosur,R,172.0,AUS,26.782,6.0,4982.0,201518.0,,,Yanina Wickmayer,R,182.0,BEL,21.224,23.0,2370.0,7-5 6-4,3,R32,,3.0,1.0,58.0,28.0,23.0,21.0,,0.0,0.0,5.0,3.0,61.0,43.0,31.0,9.0,,0.0,2.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,14,200043.0,,Q,Virginie Razzano,R,173.0,FRA,27.667,116.0,597.0,201484.0,,Q,Sandra Zahlavova,U,,CZE,25.252,97.0,701.0,7-6(4) 6-2,3,R32,,7.0,2.0,62.0,40.0,31.0,11.0,,1.0,2.0,3.0,1.0,67.0,46.0,30.0,8.0,,3.0,6.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,7,201287.0,,,Maria Jose Martinez Sanchez,L,176.0,ESP,28.414,29.0,2010.0,201290.0,,,Daniela Hantuchova,R,181.0,SVK,27.719,31.0,1945.0,6-2 6-4,3,R32,,6.0,1.0,49.0,26.0,22.0,15.0,,3.0,4.0,0.0,3.0,55.0,37.0,22.0,6.0,,3.0,7.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,15,201495.0,,,Dominika Cibulkova,R,161.0,SVK,21.681,32.0,1905.0,201496.0,1.0,,Caroline Wozniacki,R,177.0,DEN,20.501,1.0,8035.0,6-3 6-3,3,R16,,0.0,4.0,68.0,41.0,30.0,13.0,,9.0,10.0,2.0,4.0,49.0,28.0,19.0,8.0,,2.0,6.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,30,201318.0,,,Bethanie Mattek Sands,R,168.0,USA,25.802,59.0,1017.0,201397.0,,,Shuai Peng,R,173.0,CHN,25.005,62.0,1001.0,4-6 6-1 6-1,3,SF,,2.0,4.0,68.0,39.0,27.0,12.0,,1.0,6.0,2.0,4.0,96.0,70.0,34.0,8.0,,7.0,16.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,17,200079.0,3.0,,Kim Clijsters,R,175.0,BEL,27.593,3.0,6355.0,201366.0,,Q,Barbora Strycova,R,164.0,CZE,24.789,68.0,950.0,6-1 6-4,3,R16,,3.0,3.0,55.0,34.0,24.0,11.0,,2.0,4.0,3.0,2.0,56.0,41.0,21.0,4.0,,4.0,9.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,18,201458.0,7.0,,Victoria Azarenka,R,180.0,BLR,21.446,10.0,4235.0,201424.0,,,Shahar Peer,R,170.0,ISR,23.697,12.0,3355.0,7-5 6-3,3,R16,,1.0,4.0,90.0,67.0,41.0,4.0,,7.0,12.0,0.0,2.0,67.0,42.0,16.0,9.0,,1.0,9.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,19,201419.0,8.0,,Na Li,R,172.0,CHN,28.871,11.0,3555.0,200043.0,,Q,Virginie Razzano,R,173.0,FRA,27.667,116.0,597.0,6-4 1-6 6-4,3,R16,,2.0,3.0,97.0,65.0,37.0,13.0,,4.0,11.0,0.0,5.0,88.0,63.0,33.0,8.0,,7.0,14.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,20,201320.0,,,Svetlana Kuznetsova,R,174.0,RUS,25.539,25.0,2250.0,201325.0,4.0,,Samantha Stosur,R,172.0,AUS,26.782,6.0,4982.0,3-6 6-3 6-4,3,R16,,4.0,3.0,77.0,47.0,35.0,16.0,,0.0,2.0,2.0,1.0,85.0,64.0,46.0,7.0,,7.0,10.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,21,201587.0,,Q,Bojana Jovanovski,R,175.0,SRB,19.028,77.0,837.0,201431.0,,,Aravane Rezai,R,165.0,FRA,23.828,19.0,2575.0,7-6(4) 7-6(4),3,R16,,4.0,6.0,99.0,63.0,42.0,15.0,,2.0,7.0,3.0,4.0,86.0,54.0,33.0,13.0,,1.0,6.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,22,201355.0,,,Flavia Pennetta,R,172.0,ITA,28.874,24.0,2355.0,201329.0,2.0,,Vera Zvonareva,R,172.0,RUS,26.341,2.0,6785.0,7-5 7-5,3,R16,,2.0,4.0,68.0,34.0,22.0,17.0,,2.0,6.0,1.0,11.0,78.0,36.0,23.0,17.0,,4.0,10.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,23,201515.0,,,Alisa Kleybanova,R,181.0,RUS,21.49,26.0,2250.0,201495.0,,,Dominika Cibulkova,R,161.0,SVK,21.681,32.0,1905.0,6-3 5-7 6-2,3,QF,,4.0,3.0,90.0,51.0,33.0,15.0,,5.0,10.0,1.0,4.0,96.0,59.0,29.0,19.0,,7.0,15.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,24,200079.0,3.0,,Kim Clijsters,R,175.0,BEL,27.593,3.0,6355.0,201458.0,7.0,,Victoria Azarenka,R,180.0,BLR,21.446,10.0,4235.0,6-3 6-2,3,QF,,6.0,8.0,72.0,46.0,36.0,7.0,,12.0,14.0,1.0,3.0,63.0,47.0,23.0,7.0,,7.0,12.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,25,201419.0,8.0,,Na Li,R,172.0,CHN,28.871,11.0,3555.0,201320.0,,,Svetlana Kuznetsova,R,174.0,RUS,25.539,25.0,2250.0,3-6 7-6(4) 6-3,3,QF,,1.0,7.0,106.0,67.0,39.0,15.0,,5.0,13.0,2.0,2.0,91.0,62.0,34.0,11.0,,5.0,12.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,26,201587.0,,Q,Bojana Jovanovski,R,175.0,SRB,19.028,77.0,837.0,201355.0,,,Flavia Pennetta,R,172.0,ITA,28.874,24.0,2355.0,6-4 6-1,3,QF,,2.0,0.0,38.0,26.0,19.0,7.0,,1.0,3.0,0.0,3.0,79.0,43.0,23.0,12.0,,8.0,14.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,27,200079.0,3.0,,Kim Clijsters,R,175.0,BEL,27.593,3.0,6355.0,201515.0,,,Alisa Kleybanova,R,181.0,RUS,21.49,26.0,2250.0,4-6 6-3 7-6(1),3,SF,,6.0,3.0,107.0,72.0,47.0,14.0,,5.0,10.0,6.0,2.0,111.0,63.0,39.0,21.0,,9.0,14.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,28,201419.0,8.0,,Na Li,R,172.0,CHN,28.871,11.0,3555.0,201587.0,,Q,Bojana Jovanovski,R,175.0,SRB,19.028,77.0,837.0,7-6(5) 6-3,3,SF,,1.0,3.0,71.0,54.0,34.0,7.0,,7.0,11.0,4.0,2.0,84.0,49.0,29.0,12.0,,8.0,14.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,29,201419.0,8.0,,Na Li,R,172.0,CHN,28.871,11.0,3555.0,200079.0,3.0,,Kim Clijsters,R,175.0,BEL,27.593,3.0,6355.0,7-6(3) 6-3,3,F,,2.0,4.0,74.0,44.0,28.0,17.0,,2.0,5.0,1.0,7.0,75.0,52.0,31.0,8.0,,4.0,8.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,1,201495.0,,,Dominika Cibulkova,R,161.0,SVK,21.681,32.0,1905.0,201373.0,,,Maria Kirilenko,R,173.0,RUS,23.959,20.0,2540.0,6-3 6-3,3,R32,,2.0,6.0,67.0,41.0,26.0,13.0,,3.0,5.0,0.0,6.0,70.0,50.0,26.0,6.0,,7.0,12.0,2011_wta.csv,False,False,False,False,False
2011-702,Sydney,Hard,30,P,,2011-01-10,16,201515.0,,,Alisa Kleybanova,R,181.0,RUS,21.49,26.0,2250.0,201287.0,,,Maria Jose Martinez Sanchez,L,176.0,ESP,28.414,29.0,2010.0,6-2 6-4,3,R16,,0.0,1.0,51.0,30.0,22.0,13.0,,5.0,7.0,2.0,4.0,60.0,37.0,22.0,6.0,,4.0,9.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,31,201457.0,6.0,,Jarmila Gajdosova,R,174.0,AUS,23.71,40.0,1542.0,201318.0,,,Bethanie Mattek Sands,R,168.0,USA,25.802,59.0,1017.0,6-4 6-3,3,F,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,14,201481.0,,Q,Tamira Paszek,R,165.0,AUT,20.096,92.0,728.0,201542.0,,WC,Olivia Rogowska,R,175.0,AUS,19.595,259.0,209.0,6-1 6-3,3,R32,,3.0,4.0,56.0,36.0,25.0,8.0,,4.0,6.0,1.0,2.0,56.0,40.0,14.0,8.0,,5.0,11.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,29,201457.0,6.0,,Jarmila Gajdosova,R,174.0,AUS,23.71,40.0,1542.0,201344.0,5.0,,Klara Koukalova,R,166.0,CZE,28.877,42.0,1505.0,6-3 6-2,3,SF,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,1,201294.0,1.0,,Marion Bartoli,R,170.0,FRA,26.273,17.0,2655.0,201336.0,,,Dinara Safina,R,185.0,RUS,24.707,65.0,986.0,6-0 6-1,3,R32,,1.0,5.0,43.0,27.0,18.0,11.0,,1.0,2.0,1.0,3.0,62.0,44.0,20.0,4.0,,9.0,15.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,2,200008.0,,WC,Alicia Molik,R,182.0,AUS,29.953,135.0,497.0,201387.0,,,Sofia Arvidsson,R,176.0,SWE,26.9,51.0,1166.0,7-5 6-3,3,R32,,3.0,2.0,66.0,41.0,28.0,13.0,,1.0,4.0,2.0,2.0,66.0,41.0,21.0,13.0,,3.0,8.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,3,201501.0,,Q,Olga Govortsova,R,182.0,BLR,22.382,76.0,848.0,201607.0,,WC,Sally Peers,R,162.0,AUS,19.612,151.0,402.0,6-4 6-2,3,R32,,1.0,4.0,53.0,41.0,30.0,4.0,,2.0,3.0,1.0,3.0,54.0,37.0,25.0,5.0,,4.0,8.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,4,201397.0,,,Shuai Peng,R,173.0,CHN,25.005,62.0,1001.0,201450.0,3.0,,Tsvetana Pironkova,R,180.0,BUL,23.327,35.0,1722.0,2-6 6-3 6-2,3,R32,,1.0,1.0,61.0,42.0,33.0,10.0,,1.0,3.0,6.0,5.0,73.0,40.0,29.0,14.0,,3.0,7.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,5,201493.0,8.0,,Angelique Kerber,L,173.0,GER,22.979,46.0,1277.0,200617.0,,,Kimiko Date Krumm,R,163.0,JPN,40.286,52.0,1140.0,7-5 7-6(3),3,R32,,0.0,6.0,92.0,61.0,41.0,11.0,,5.0,9.0,3.0,4.0,100.0,70.0,35.0,16.0,,8.0,13.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,6,201485.0,,,Alla Kudryavtseva,R,178.0,RUS,23.187,61.0,1006.0,201517.0,,Q,Magdalena Rybarikova,R,180.0,SVK,22.267,104.0,661.0,6-3 6-4,3,R32,,3.0,0.0,62.0,40.0,22.0,14.0,,2.0,5.0,2.0,0.0,70.0,47.0,25.0,9.0,,3.0,8.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,7,201503.0,,,Ayumi Morita,R,163.0,JPN,20.835,74.0,863.0,201454.0,,,Akgul Amanmuradova,R,190.0,UZB,26.549,72.0,893.0,3-6 6-1 7-6(3),3,R32,,1.0,1.0,85.0,55.0,36.0,15.0,,2.0,6.0,9.0,5.0,93.0,59.0,34.0,15.0,,7.0,12.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,8,201318.0,,,Bethanie Mattek Sands,R,168.0,USA,25.802,59.0,1017.0,201499.0,2.0,,Anastasia Pavlyuchenkova,R,177.0,RUS,19.524,18.0,2585.0,6-2 0-0 RET,3,R32,,0.0,0.0,19.0,10.0,8.0,6.0,,0.0,1.0,1.0,2.0,25.0,16.0,8.0,3.0,,2.0,5.0,2011_wta.csv,True,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,10,201462.0,,Q,Alberta Brianti,R,165.0,ITA,30.766,91.0,730.0,201521.0,,,Carla Suarez Navarro,R,162.0,ESP,22.352,57.0,1050.0,4-6 6-3 6-4,3,R32,,1.0,2.0,108.0,68.0,40.0,20.0,,4.0,9.0,1.0,6.0,78.0,57.0,31.0,9.0,,1.0,7.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,11,201344.0,5.0,,Klara Koukalova,R,166.0,CZE,28.877,42.0,1505.0,201528.0,,,Melanie Oudin,R,168.0,USA,19.3,63.0,998.0,6-3 7-6(3),3,R32,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,12,201311.0,4.0,,Roberta Vinci,R,163.0,ITA,27.894,39.0,1590.0,201472.0,,,Romina Oprandi,R,172.0,SUI,24.786,69.0,917.0,7-6(0) 6-3,3,R32,,4.0,3.0,59.0,40.0,27.0,7.0,,2.0,6.0,0.0,4.0,77.0,56.0,30.0,5.0,,7.0,13.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,13,201304.0,,,Elena Baltacha,R,175.0,GBR,27.409,55.0,1080.0,200009.0,,,Tamarine Tanasugarn,R,165.0,THA,33.632,64.0,996.0,6-3 6-3,3,R32,,4.0,3.0,64.0,34.0,23.0,14.0,,3.0,6.0,0.0,7.0,63.0,45.0,19.0,7.0,,5.0,11.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,15,201457.0,6.0,,Jarmila Gajdosova,R,174.0,AUS,23.71,40.0,1542.0,201596.0,,,Johanna Larsson,R,174.0,SWE,22.399,71.0,899.0,6-1 6-3,3,R32,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,9,201455.0,,,Elena Vesnina,R,176.0,RUS,24.444,53.0,1140.0,201367.0,,,Arantxa Parra Santonja,R,176.0,ESP,28.17,67.0,972.0,6-2 6-1,3,R32,,4.0,2.0,41.0,28.0,19.0,7.0,,0.0,2.0,2.0,3.0,53.0,21.0,11.0,9.0,,4.0,10.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,28,201318.0,,,Bethanie Mattek Sands,R,168.0,USA,25.802,59.0,1017.0,201493.0,8.0,,Angelique Kerber,L,173.0,GER,22.979,46.0,1277.0,6-4 6-4,3,QF,,0.0,1.0,54.0,34.0,23.0,4.0,,2.0,7.0,1.0,4.0,62.0,40.0,19.0,7.0,,5.0,12.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,16,201506.0,7.0,,Sara Errani,R,164.0,ITA,23.702,43.0,1460.0,201403.0,,,Anna Chakvetadze,R,172.0,RUS,23.853,56.0,1058.0,7-6(5) 6-3,3,R32,,0.0,3.0,72.0,52.0,28.0,11.0,,7.0,10.0,0.0,4.0,72.0,38.0,21.0,16.0,,5.0,10.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,27,201397.0,,,Shuai Peng,R,173.0,CHN,25.005,62.0,1001.0,201506.0,7.0,,Sara Errani,R,164.0,ITA,23.702,43.0,1460.0,6-1 6-3,3,QF,,0.0,0.0,42.0,25.0,19.0,14.0,,0.0,0.0,0.0,3.0,69.0,49.0,28.0,6.0,,7.0,11.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,26,201457.0,6.0,,Jarmila Gajdosova,R,174.0,AUS,23.71,40.0,1542.0,201311.0,4.0,,Roberta Vinci,R,163.0,ITA,27.894,39.0,1590.0,6-1 6-2,3,QF,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,25,201344.0,5.0,,Klara Koukalova,R,166.0,CZE,28.877,42.0,1505.0,201294.0,1.0,,Marion Bartoli,R,170.0,FRA,26.273,17.0,2655.0,6-4 6-2,3,QF,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,23,201493.0,8.0,,Angelique Kerber,L,173.0,GER,22.979,46.0,1277.0,201485.0,,,Alla Kudryavtseva,R,178.0,RUS,23.187,61.0,1006.0,6-3 6-4,3,R16,,2.0,2.0,82.0,54.0,37.0,17.0,,8.0,8.0,2.0,4.0,60.0,31.0,18.0,18.0,,4.0,6.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,22,201397.0,,,Shuai Peng,R,173.0,CHN,25.005,62.0,1001.0,201501.0,,Q,Olga Govortsova,R,182.0,BLR,22.382,76.0,848.0,2-6 6-4 6-0,3,R16,,1.0,1.0,69.0,51.0,35.0,10.0,,4.0,7.0,0.0,4.0,79.0,41.0,28.0,14.0,,3.0,8.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,24,201318.0,,,Bethanie Mattek Sands,R,168.0,USA,25.802,59.0,1017.0,201503.0,,,Ayumi Morita,R,163.0,JPN,20.835,74.0,863.0,6-3 6-1,3,R16,,3.0,1.0,50.0,34.0,23.0,9.0,,1.0,2.0,0.0,2.0,51.0,39.0,20.0,3.0,,4.0,9.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,20,201457.0,6.0,,Jarmila Gajdosova,R,174.0,AUS,23.71,40.0,1542.0,201481.0,,Q,Tamira Paszek,R,165.0,AUT,20.096,92.0,728.0,6-4 7-6(5),3,R16,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,19,201311.0,4.0,,Roberta Vinci,R,163.0,ITA,27.894,39.0,1590.0,201304.0,,,Elena Baltacha,R,175.0,GBR,27.409,55.0,1080.0,6-3 6-4,3,R16,,8.0,2.0,69.0,39.0,30.0,16.0,,1.0,1.0,2.0,0.0,54.0,33.0,21.0,11.0,,1.0,3.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,18,201344.0,5.0,,Klara Koukalova,R,166.0,CZE,28.877,42.0,1505.0,201462.0,,Q,Alberta Brianti,R,165.0,ITA,30.766,91.0,730.0,1-6 6-4 6-2,3,R16,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,17,201294.0,1.0,,Marion Bartoli,R,170.0,FRA,26.273,17.0,2655.0,201455.0,,,Elena Vesnina,R,176.0,RUS,24.444,53.0,1140.0,6-4 6-1,3,R16,,3.0,1.0,53.0,33.0,22.0,12.0,,6.0,8.0,1.0,3.0,46.0,30.0,12.0,7.0,,1.0,6.0,2011_wta.csv,False,False,False,False,False
2011-1050,Hobart,Hard,32,I,,2011-01-10,21,201506.0,7.0,,Sara Errani,R,164.0,ITA,23.702,43.0,1460.0,200008.0,,WC,Alicia Molik,R,182.0,AUS,29.953,135.0,497.0,6-1 6-0,3,R16,,0.0,0.0,29.0,23.0,19.0,5.0,,0.0,0.0,0.0,1.0,41.0,25.0,9.0,6.0,,4.0,10.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,84,201474.0,12.0,,Agnieszka Radwanska,R,170.0,POL,21.868,14.0,3000.0,201549.0,,Q,Petra Martic,R,181.0,CRO,19.995,140.0,473.0,6-3 6-4,3,R64,,2.0,0.0,82.0,61.0,35.0,11.0,,4.0,7.0,0.0,2.0,51.0,26.0,14.0,10.0,,5.0,10.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,88,200079.0,3.0,,Kim Clijsters,R,175.0,BEL,27.612,3.0,6675.0,201521.0,,,Carla Suarez Navarro,R,162.0,ESP,22.371,62.0,1000.0,6-1 6-3,3,R64,,1.0,2.0,50.0,31.0,21.0,13.0,,2.0,3.0,0.0,2.0,52.0,29.0,18.0,5.0,,5.0,10.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,85,200069.0,13.0,,Nadia Petrova,R,178.0,RUS,28.611,15.0,2702.0,200008.0,,WC,Alicia Molik,R,182.0,AUS,29.972,134.0,497.0,6-4 6-1,3,R64,,7.0,2.0,55.0,29.0,19.0,18.0,,3.0,4.0,1.0,3.0,49.0,27.0,15.0,11.0,,3.0,7.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,86,201505.0,,,Kate Makarova,L,178.0,RUS,22.612,49.0,1191.0,201615.0,,Q,Lesia Tsurenko,R,174.0,UKR,21.635,157.0,378.0,7-6(6) 6-1,3,R64,,1.0,6.0,86.0,56.0,37.0,11.0,,7.0,11.0,3.0,3.0,63.0,42.0,22.0,6.0,,3.0,9.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,87,201427.0,,,Alize Cornet,R,173.0,FRA,20.986,83.0,775.0,201287.0,26.0,,Maria Jose Martinez Sanchez,L,176.0,ESP,28.433,29.0,2010.0,7-5 6-1,3,R64,,3.0,4.0,68.0,40.0,29.0,13.0,,6.0,8.0,1.0,8.0,61.0,33.0,22.0,6.0,,9.0,14.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,89,201325.0,5.0,,Samantha Stosur,R,172.0,AUS,26.801,6.0,4982.0,201371.0,,,Vera Dushevina,R,180.0,RUS,24.282,61.0,1000.0,6-3 6-2,3,R64,,4.0,3.0,57.0,40.0,28.0,11.0,,4.0,5.0,2.0,2.0,55.0,33.0,21.0,7.0,,3.0,7.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,95,201425.0,31.0,,Lucie Safarova,L,177.0,CZE,23.951,35.0,1780.0,201344.0,,,Klara Koukalova,R,166.0,CZE,28.896,40.0,1585.0,6-3 6-7(2) 7-5,3,R64,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,91,201355.0,22.0,,Flavia Pennetta,R,172.0,ITA,28.893,25.0,2355.0,201452.0,,,Lourdes Dominguez Lino,R,163.0,ESP,29.799,84.0,772.0,6-2 6-2,3,R64,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,92,201424.0,10.0,,Shahar Peer,R,170.0,ISR,23.716,12.0,3225.0,201514.0,,,Sorana Cirstea,R,176.0,ROU,20.781,94.0,710.0,6-3 6-2,3,R64,,1.0,3.0,70.0,51.0,37.0,8.0,,7.0,7.0,0.0,3.0,71.0,39.0,24.0,13.0,,6.0,9.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,93,201499.0,16.0,,Anastasia Pavlyuchenkova,R,177.0,RUS,19.543,18.0,2585.0,201470.0,,,Kristina Barrois,R,183.0,GER,29.298,79.0,810.0,6-2 6-2,3,R64,,3.0,2.0,52.0,24.0,19.0,19.0,,5.0,5.0,0.0,2.0,45.0,28.0,15.0,9.0,,1.0,5.0,2011_wta.csv,False,False,False,False,False
2011-901,Australian Open,Hard,128,G,,2011-01-17,94,201331.0,,,Iveta Benesova,L,170.0,CZE,27.96,60.0,1015.0,201373.0,18.0,,Maria Kirilenko,R,173.0,RUS,23.979,19.0,2540.0,6-3 6-1,3,R64,,,,,,,,,,,,,,,,,,,,2011_wta.csv,False,False,False,False,False
